id,score
4a8fc4f3fb4d8a0f5798d52d731bb2acc5eee0762918cd6b,0.2379
ed38190adf12fcebc06e32bf035aece9dc87f9afd79ff1e1,0.238
47e3664e12f3ce747ccb395ce1eebc24bbc78e047717b8b9,0.2381
f000950527a6feb695cde6a479fd54f70253e122ceb8d9ba,0.2382
4a8fc4f3fb4d8a0f2b1adf5293ab23ffdc0c98e5fbc0fe64,0.2383
516ab81418ed215dbcf5df77792110cfef4823498cc29309,0.2384
216bd2aaf4d07924d2b0b18e44a956ddfdd9e0ebb3d30b6a,0.2385
f000950527a6feb6800beaae0afc6caf9d5feef3066970ea,0.2386
d8071a739aa75a3b14b20bfe3d5c5f56f7764530406e486a,0.2387
da8691b210adb3f659e1dfac7ff3b2f588f1d94125696005,0.2388
d8071a739aa75a3bc2ce6bbf6c9d5669a3f4e8fe31cea926,0.2389
e9f7b28ec10e0470e4e65700bcaeaa99c95df768d30ce76e,0.239
f000950527a6feb64b67de2c3ecba9714cb83a869809152b,0.2391
d8071a739aa75a3b172f1064b32cce4aee77f19ffd9daa0e,0.2392
f1c1045b13d18329c794cb0d0204a61956287eb4b52a9be9,0.2393
f000950527a6feb6daf05fac23fe6e70c63376695bea4945,0.2394
e9f7b28ec10e0470d409e539de23517642cb0612e299b253,0.2395
f000950527a6feb653c75fac175b95ed097b9e0a45f18cd8,0.2396
d8071a739aa75a3b88f9adeeacb3121731330d42a552c7fe,0.2397
59b38c56de383683d3c2fe4121ff08f7b2d34503f0705f08,0.2398
47645761dc56bb8c8116c9bd0e55c3df666ebcd3c5e63e8a,0.2399
f1c1045b13d18329c2b3cfb5deda16893b691bb51f103398,0.24
f1c1045b13d183290f325cce523cfb46461c5003ff66a0ee,0.2401
f000950527a6feb615d1b9cd9c7597effc78fd61f5ac130a,0.2402
4a8fc4f3fb4d8a0f7698930d557d78e152b5fa8dc026a2b4,0.2403
4a8fc4f3fb4d8a0f4a63e91d83981b60eed42c4c99f51f00,0.2404
4a8fc4f3fb4d8a0fd0ec6cc523571b19803edf9c4d23b2db,0.2405
516ab81418ed215dfd7c40b132fb77d5b884d8984b4c8e33,0.2406
d8071a739aa75a3b276c51c02d055de8e3e0e32e55f11827,0.2407
da8691b210adb3f62ab9db5a7c0861e281a04657192513cf,0.2408
f1c1045b13d18329daad582ace0f90776a8afdf7b9d3f1c7,0.2409
f000950527a6feb69ba94ed5b5ac8dd5d409a06ca0be1e3a,0.241
f000950527a6feb617814c37c5e260e24f8f8f4442491ff5,0.2411
f000950527a6feb6e9662de6f32540c88a3b1838419501fb,0.2412
f000950527a6feb69b14d938f7c982d7eee243cdbf2f59e8,0.2413
beb4aaaa89e0a0ae8bbad39c7732838ffb7013eada1d3312,0.2414
4a8fc4f3fb4d8a0f55d78e28da590655835b26d6b98fa0aa,0.2415
f000950527a6feb6327ce143b574ea1df426b3d7fe04c3cd,0.2416
8f19388cfd6e2b9cda5db18c543f8b76a121afe74ddec48c,0.2417
4a8fc4f3fb4d8a0f5bd65f0c07f1ad1a98c1df6ac670125d,0.2418
743e550a617316d50ace45b502c2406b509aacc4093a6914,0.2419
f000950527a6feb676fa025ed7d62fd07a03b68a8a8f22fe,0.242
47645761dc56bb8c33fe691c33416ea55f0e73e093d1512e,0.2421
beb4aaaa89e0a0aebdeca528b11173305dab1bd6a506960f,0.2422
f000950527a6feb61adb92871b2254eff534c8e86ef595b3,0.2423
47e3664e12f3ce7491a06a8930b0f1177eef00c5bd94a445,0.2424
f000950527a6feb613bee4788924fed96a6535b2d6f87fa0,0.2425
d8071a739aa75a3b41312ebc086a6bfeb5821498c76fd041,0.2426
beb4aaaa89e0a0aebe5254a251d0f6fcca635067d5a133c6,0.2427
f1c1045b13d18329fd5d602d14cd5eb473a814b53f2c9118,0.2428
59b38c56de383683a4e6366bf3661e0d8d0657997629924a,0.2429
4a8fc4f3fb4d8a0ffa1fc83c4af74cbf1dbd95892010f74e,0.243
d8071a739aa75a3b70cc39a593fbc7a3228e7af413582b1e,0.2431
beb4aaaa89e0a0ae3539d6ec2b835be96ee8e8170e7490b4,0.2432
8f19388cfd6e2b9cef888a091ee944a952eda874fc312972,0.2433
f000950527a6feb6fe1dff1a2fe5a8530eb65574b690f13a,0.2434
f000950527a6feb613479724198535def6b27bd41ce3f809,0.2435
da8691b210adb3f61b1a336c002cfce758b53126aea4b7e5,0.2436
755db3b5c5f74eb41a76cd4d3631cbbbe2eff553c9115e04,0.2437
47e3664e12f3ce740102d4da35469e87ce0172e54f41e01d,0.2438
f000950527a6feb6c0e9a304e353293faf2d16456d702490,0.2439
516ab81418ed215d22049a72c765cd67103169a59c4608a8,0.244
beb4aaaa89e0a0ae9828426b750592abf913ec377710e13c,0.2441
4a8fc4f3fb4d8a0f5f169181e0e631ceb44316ce6bcccf4f,0.2442
47645761dc56bb8c00ab56a83dc58e2878a1aa6ad91ba634,0.2443
8f19388cfd6e2b9c9a28c994ff28d75be1f4aa3c6510595b,0.2444
4a8fc4f3fb4d8a0fc3034d4b0147074d936a2eaf2a2aba61,0.2445
f000950527a6feb6ae951c4cbb1032a5e05916ef83236c5f,0.2446
8f19388cfd6e2b9ce037176db58e377fc4a1b7f67f296e07,0.2447
516ab81418ed215de1773cf2a6713d0f7166d539a8452607,0.2448
f000950527a6feb67575d5164792904fcadba8a864367375,0.2449
f000950527a6feb66e5fda363381ef2ec6349019345976fe,0.245
f000950527a6feb668d7f6b472aa732c2c59a2b6ea5df0a0,0.2451
f000950527a6feb6809b9a5d5de57a98e4c54ab6b5ca2ef1,0.2452
d8071a739aa75a3bcc7319abcfc6fc097ffdcde98c24985f,0.2453
82750f1b9d122350962980643cb3e0ff5ea40b8e89f75ec8,0.2454
f000950527a6feb699f1eeb20fa8c0a27445108b9804eec2,0.2455
e9f7b28ec10e04705075bfee0a7af0bc9dea7511a484ab46,0.2456
ed38190adf12fceb4439cdc17dda8271d5c9288dae6609d5,0.2457
f000950527a6feb635af79918e98c498754a8c5338a9dc26,0.2458
f000950527a6feb6946031a75969dd69156d3e65aad11df2,0.2459
d8071a739aa75a3b71fa23d580a669e1033bef9592c26218,0.246
beb4aaaa89e0a0ae844e2ef77b46174386e901f2246b0067,0.2461
beb4aaaa89e0a0ae08f15194416d0f05548e99ddd44a6009,0.2462
d8071a739aa75a3b895933a7b507f26348f02540c04274e7,0.2463
beb4aaaa89e0a0aea083d73dc81335364eea5313cbb5afc4,0.2464
59b38c56de383683e1c262ec7bdfb779ad558efdf5ce2619,0.2465
da8691b210adb3f6e9e283ce4add1f1553b20ab6a3c92615,0.2466
516ab81418ed215dea9a42c22fddcb6e0f52ed22ddf73a5d,0.2467
f000950527a6feb6a0fa0123ff276d07ac776b4db62ea053,0.2468
f000950527a6feb6fdcd5e009a2541e504e42c8ce8d54869,0.2469
9c7fa510616a683074085b553a145a334a851116edafd0bc,0.247
82750f1b9d122350205a31a3523b922c44ee98c3b99633cc,0.2471
f000950527a6feb64d86d4a1b1de1101df3fca18d0751212,0.2472
f000950527a6feb6899488beb7ead67e7a78186c543b06e7,0.2473
9c7fa510616a68301e11698526640d9dc2c9173559b4ad6d,0.2474
f000950527a6feb64650e7d085970b56bd177a39592c7d65,0.2475
da8691b210adb3f67fc774bd92497f3f56ed13cc6a9a9e28,0.2476
f000950527a6feb6ba1e21da3e85600f7b9f740cb2ac0bc4,0.2477
f1c1045b13d18329b8962af565688e3570451cfc0daeb40d,0.2478
f000950527a6feb65472356f5c22bf7e07cf6b7631cdb220,0.2479
e9f7b28ec10e0470748212d864bfc11bb95514b379884d85,0.248
8f19388cfd6e2b9cee029fca9fb9cbf8779ad73326ee36a5,0.2481
f000950527a6feb623ee8f3bfe9c7686881ccb86e0b68408,0.2482
f1c1045b13d183290389817fed1b5207d7349fc64e8b3fbd,0.2483
beb4aaaa89e0a0ae14cf24ddb08df6f63e99ed7dcf401737,0.2484
8f19388cfd6e2b9cf93b75d82edc0d20119ddc06937b1bc7,0.2485
d8071a739aa75a3b2c2a3c2c054b9a197913583db7fad816,0.2486
e9f7b28ec10e047004841c87219b253eb9bbeccf83bdfc36,0.2487
f000950527a6feb6fd2d6dcc24a3644398fed3033c06d7bd,0.2488
ed38190adf12fceb67a6c61db4e8df4f11f5904350b7ad5c,0.2489
d8071a739aa75a3b69da77ddae4d88a7d36694ce98bd4ccd,0.249
d8071a739aa75a3bf5e888cf24bc52d2ff5b9556c802f9a3,0.2491
f000950527a6feb6241659e6de78e5a26ea07041707dc994,0.2492
ed38190adf12fceb264b7ee0b0642e211b7cfd47da11fb08,0.2493
e9f7b28ec10e04701fe886a9f0bf265de9e52b5f73ef65b9,0.2494
755db3b5c5f74eb4e94a78d26167792e7cdcfab412cbd892,0.2495
516ab81418ed215dca886d214eb65324bc111fe24fcae305,0.2496
f1c1045b13d18329f93449ac3468299b90cad6e158595052,0.2497
59b38c56de3836833afd030d5bf0507851d7a56587ac9918,0.2498
f000950527a6feb693488243eb13a2b63c504895cca6a731,0.2499
47645761dc56bb8c93781ee4a0a3fa0ab5afdce40a83c14e,0.25
f000950527a6feb6a058e0993860db5cdbba92b6bb928682,0.2501
f000950527a6feb65466fd08426b08bbb09b548a42a18aba,0.2502
d8071a739aa75a3b5018c5d3266376c123b9a42dab42f195,0.2503
47645761dc56bb8c1bc56a6737a06b89b8eb8be14890176c,0.2504
beb4aaaa89e0a0aef11ef26529e061e7b072fa39c8b88d72,0.2505
f000950527a6feb6db710105c27715af2ad91497f48a5a41,0.2506
f1c1045b13d18329a82ce07bac0ab3e706fdf2a9c9578fd0,0.2507
d8071a739aa75a3b4efc0ae0500bd2b5deb822b4d9ee7afb,0.2508
d8071a739aa75a3b6af0faa89b67d281afdc7f98f27c5c98,0.2509
beb4aaaa89e0a0ae1666ce9ed981960d1f9561123edee094,0.251
8f19388cfd6e2b9c0beee1110e8d9eb22896b604a32f64ad,0.2511
f000950527a6feb6dafc403daf5064d209dd6d892098299c,0.2512
beb4aaaa89e0a0aeee6a0efbfc1558954ac553e52bda628e,0.2513
f000950527a6feb63f44ed0717de23eab588e85816717f84,0.2514
f000950527a6feb613b84f384d8bca7305b7451d3f150040,0.2515
f1c1045b13d183295b877aaba66adc9c032d15decf0ed08b,0.2516
f000950527a6feb6ee957a81746cc50914f544a854f48933,0.2517
59b38c56de383683ca2031d3e37c346461fbb444efcf69db,0.2518
59b38c56de3836839993a75bc0194ca68d500e8269027413,0.2519
da8691b210adb3f6246b4ba791723c412eeb2762cabf2a5f,0.252
516ab81418ed215d45a25338d202ca455c0ab9de072ee4a8,0.2521
755db3b5c5f74eb4668664565f4ce1c064d9a9c119c41a5d,0.2522
d8071a739aa75a3bb38dbb9ab7a90e2828302ac1d7be72c2,0.2523
f000950527a6feb6ae402800d486efcbd0c51404188172ae,0.2524
d8071a739aa75a3b07a1b49838727f725812cc475c5d9391,0.2525
f1c1045b13d18329b2295504905e95ce95f6cdae608c5bf4,0.2526
ed38190adf12fcebe40acb28fcdaaed5fec09694c34b38e5,0.2527
d8071a739aa75a3b2b4fb1b0ede70eb162c8a84a6192dfc3,0.2528
f000950527a6feb6a878cdd20f86e03bb50a50b27e9810a4,0.2529
da8691b210adb3f6e0207cf75d48a5050d814a3af3a927ca,0.253
d8071a739aa75a3b853a5a722c11e78ff1cc7c9e6acade28,0.2531
216bd2aaf4d0792441e3b7277b9cefa0291c793d81a3c0d6,0.2532
f000950527a6feb6279d30fd8828a57842712c693a918fac,0.2533
4a8fc4f3fb4d8a0fb9ce49dfa41e0f9fce24c2f233248bbf,0.2534
d8071a739aa75a3b414b681cefd37118c2271f8af179689d,0.2535
82750f1b9d122350cf11e74ac877d63ae6cad2eaec9cf632,0.2536
f000950527a6feb618b8155dd037a5d3cc3c1b19054a7dc7,0.2537
e9f7b28ec10e047071a023e6bb0c08dc6c44fdf116e56806,0.2538
f000950527a6feb6a08920ba83584b2b156bf2f667c8751b,0.2539
d8071a739aa75a3b6ff0fa00aa9af8f5871c1d2a35649fd5,0.254
f1c1045b13d18329a776c26149c524d44a113f7ede187447,0.2541
d8071a739aa75a3b5191cff2881169085c39f2d42e13e7c2,0.2542
d8071a739aa75a3b2a1d7d49bb4b41efc2ecba923753b4eb,0.2543
f000950527a6feb6d85ae9678c248c26dc218599778f6954,0.2544
59b38c56de383683e68a9f1bb040b667262bac6700bf5223,0.2545
516ab81418ed215df9405673ffaccc55f5da619cb7e56be8,0.2546
9c7fa510616a6830ce2994f6290dee12cf6c85afbc570efb,0.2547
beb4aaaa89e0a0ae4597b04254747e3dbd1294fb0a67551d,0.2548
beb4aaaa89e0a0aeb3f4245df1087bd2d496ecf236d0c5a9,0.2549
f1c1045b13d183298dbe39da524ed6c9d2848f1536ee8049,0.255
f000950527a6feb6e0a3858d2ef16bf3a080ad9e6e3e8821,0.2551
8f19388cfd6e2b9c67f5432c8cefbca65027bafb17e2dfef,0.2552
f000950527a6feb6c09edfad978a0193ef6e0f7aa6d04a89,0.2553
59b38c56de383683d7260701f3244f2d5cfe64606f5b2bb0,0.2554
e9f7b28ec10e04702c866e1e888b8ec53133fd2c0a179374,0.2555
f000950527a6feb60416024de8a381194303b9d6ae680f3d,0.2556
59b38c56de383683b9e51018423b4cd988b259c65c424864,0.2557
47645761dc56bb8c9f0b9577f65077d16b608eda15ff9e15,0.2558
f000950527a6feb60c3ef83a7466554f0251ba6dbcd124d7,0.2559
e9f7b28ec10e047051b7a4e9a040f7081332dd525ca9f3f0,0.256
516ab81418ed215da6054300250480877173f0ee21ca02a4,0.2561
f000950527a6feb6d8631969327279e187f3ecf16795ee49,0.2562
e9f7b28ec10e0470dc8a339c4403dc648e52511ddb2f3564,0.2563
f000950527a6feb6e9d50301e7a9c836de76545f35fcf6d2,0.2564
f000950527a6feb62b86700718e151c10c9b40dec5f57db5,0.2565
f000950527a6feb6b46e66405f6f33a4ec131b361c460d12,0.2566
f000950527a6feb6a6b5d6d14c56584a8783b8b551ba5e60,0.2567
f000950527a6feb607cfd231f4642714f799d02c796b61ef,0.2568
8f19388cfd6e2b9c09187f891532e6e991fe6be10b10ab6b,0.2569
8f19388cfd6e2b9c06149629301fe39be3f91aae1c1017be,0.257
f000950527a6feb6a49ab5f6710fe9d2bc3e3e4fcb08277a,0.2571
f000950527a6feb6986a3f12a2ccddb94006bdd935c9b00b,0.2572
47645761dc56bb8c89639d1a77d71ab83ccf2be4ba5062ac,0.2573
f000950527a6feb6e083e69ab6e3d084a83f03c1311282da,0.2574
d8071a739aa75a3b1e6a0b92c454b72de9a5a524209a60f5,0.2575
f000950527a6feb60cdcf31ed0a705427d857d9ba07a47e5,0.2576
f000950527a6feb6269890004c6ea3e442ba186d4168c965,0.2577
d8071a739aa75a3bacb1454389e3a853e7f167e77d4b984c,0.2578
743e550a617316d5fb88339a2d59b6a0bf75a7b9c1b8f579,0.2579
d8071a739aa75a3b6507e6609713242580a539dad7df997e,0.258
743e550a617316d5ffd5c36dbb2fbacd416dfaf568a4c605,0.2581
f000950527a6feb683808a3d2f17c9e7648371013f5fcdea,0.2582
516ab81418ed215dc4b3fdd09fec14f019e6caa418e46b90,0.2583
e9f7b28ec10e047085b26ba87213d275153636840df6f474,0.2584
ed38190adf12fcebe87976e21ccdf7ef36efe98dc1c823f1,0.2585
f000950527a6feb6de489447885cd6d18f593ec2674174ac,0.2586
f000950527a6feb6db887d2a675232dfbe97d0942677adb6,0.2587
beb4aaaa89e0a0ae7b715f4eef0ec7bea6d7dccbb18676c7,0.2588
59b38c56de383683a7e9ce08c5248ec483fe4080f81ba18f,0.2589
59b38c56de383683993ef83b75226d320aa1ddd6182dd9e6,0.259
ed38190adf12fcebfa50eccb0ec72cbf15e28f8cad995960,0.2591
da8691b210adb3f69ac92ea89be9523a4dfe2ecf75feef78,0.2592
f000950527a6feb67ec7816caa7d79f0addfced3295cef7e,0.2593
755db3b5c5f74eb4747e9ced594659757bf5bc08fc4256c9,0.2594
755db3b5c5f74eb424de05f0e4c61335c3f905717ab7ae16,0.2595
beb4aaaa89e0a0aeea5f55fb000f88ed4f75feefdc78a841,0.2596
beb4aaaa89e0a0aebbafa9d1ffc766c681b79d59ac7d1a86,0.2597
743e550a617316d504cb7bae453b151c5143ca3e51d6d7ac,0.2598
d8071a739aa75a3b0e3c90c44ef2d853e4258b269d165d78,0.2599
da8691b210adb3f698af9da6d59a36e003acff2ab84de3bb,0.26
ed38190adf12fceb55278c219e19e0330c2ba9a8cb3ec60d,0.2601
da8691b210adb3f6f95b4e269b2390f07e630b9f649807b2,0.2602
beb4aaaa89e0a0ae85c65d86606ae7cc71eac6f27e6fcbec,0.2603
516ab81418ed215d89ee5c1a38e4b600d7accffedbef4490,0.2604
d8071a739aa75a3bcfb34703c5bf4a110032d837e1b10f9d,0.2605
d8071a739aa75a3b62d7f80c3b2dab5891d832f88c34013e,0.2606
f000950527a6feb685d64dcee0b2c01920979aa7a5ad089b,0.2607
f1c1045b13d1832916bf808dc80792749b7347b71993a244,0.2608
f1c1045b13d18329859f0aa76e524ac1d7b80130f18503f9,0.2609
beb4aaaa89e0a0aea9568217b929685fe7f9cbad0bdc42df,0.261
d8071a739aa75a3bab27e5fbefcc8b49d40e396ca3df6268,0.2611
ed38190adf12fceb3062715fb6e775e8219a21f702057eb5,0.2612
d8071a739aa75a3b54442f59d0b2f92fc0861670f52b671f,0.2613
e9f7b28ec10e047058fffbd9eaf80cf17be7d59d831ae732,0.2614
f000950527a6feb695d056420c5a8a2806f1c6c0a3f6dafd,0.2615
82750f1b9d1223503cef8f2f3c7e572635029a4c4e82b42f,0.2616
d8071a739aa75a3b5c7383d2f0691648a5c05e9a7548db65,0.2617
516ab81418ed215d16f04a1f5474fd3aead19ed3e802886d,0.2618
4a8fc4f3fb4d8a0f5ee2f66ed13e829344ab5eb47ecbb6a2,0.2619
8f19388cfd6e2b9cd75e4004dfce50b9895796be12ead828,0.262
755db3b5c5f74eb446f60fbab6d7df5c10cbaec708adb733,0.2621
f1c1045b13d18329142ef856d558a7d9ef7ced348f2df9fc,0.2622
516ab81418ed215da6cb2a4e8b7a4baa02bc329816e139b2,0.2623
8f19388cfd6e2b9c39c9a74a2f0c648f9ab2c156ccc0d5dc,0.2624
f1c1045b13d183295e72871daa1200642f284b427c7a73c3,0.2625
47e3664e12f3ce74664b3af9d2c4cb13d301b992e7d32102,0.2626
f1c1045b13d18329519b8d6cbd97e8250d9c3d0fc80723f2,0.2627
9c7fa510616a68306ad2bc6ad66fab2cb15866c46d2eeb58,0.2628
f000950527a6feb64fa938e8b1686d09975ebc513e29be18,0.2629
beb4aaaa89e0a0aeb2796585c756ddd765ba87d1d2f82fa6,0.263
9c7fa510616a6830db101713eead7f675a3c818bf3b91408,0.2631
59b38c56de383683f215f6b8c9c99ac7cbfc0ebd72c8fd8c,0.2632
d8071a739aa75a3b482f054ea1fe152fb716f34b6df8becf,0.2633
da8691b210adb3f6d0d603e65f76c64d7484bea4a97184e8,0.2634
f000950527a6feb6a3611c6030fe25d6bb0d84693a8de1c1,0.2635
59b38c56de38368377a8ffd71a8378f546d383a3422d5e79,0.2636
f000950527a6feb6c826c92f80e617a9b1f928507ca77934,0.2637
8f19388cfd6e2b9caaf4612c4042ef4044d8247decf70a16,0.2638
516ab81418ed215dc85907cd58239a33072128a886a7b355,0.2639
516ab81418ed215d3d3ce692880435611881ca4571b8ed62,0.264
f000950527a6feb66cf46f3619041fbe7402b7e890800114,0.2641
59b38c56de3836833bdcfc53f5b75acd1ab7eaddc9dc8dc3,0.2642
8f19388cfd6e2b9cd025262f7dc62ec08beb567931fe3826,0.2643
f000950527a6feb64c50243b72ea07231cd42f1f2c0186d6,0.2644
f000950527a6feb668cf47a27c10d7fae1af69aba7d9f220,0.2645
f000950527a6feb677f546a12382ce3ca6ce0dc44fd459b2,0.2646
f1c1045b13d183297c9b8704d538fafc335088323bdd8e60,0.2647
59b38c56de38368363105599f090346711fedb90c25650ce,0.2648
82750f1b9d122350d5d2bcfbb37bc0db568239e607d6f641,0.2649
e9f7b28ec10e0470f737e09c8fed3b7a4d63df535043faf0,0.265
4a8fc4f3fb4d8a0f20bf7bd4b3a326a4d0e1981608a7272a,0.2651
ed38190adf12fcebbdd932da8fd16b891e782162b93d5629,0.2652
9c7fa510616a683066b0c25f9b05f34d70c3f466375b23c4,0.2653
f1c1045b13d18329ed8f3304835681bda54ce188818f3b87,0.2654
47e3664e12f3ce742b8d6d623c02f45318a541ccea11617e,0.2655
beb4aaaa89e0a0aee632bff3431ea07de0faf434d40c84a0,0.2656
755db3b5c5f74eb479e3d1b030c483826003b248443a4941,0.2657
f000950527a6feb603a73d85f02c9810051cc47ccb814641,0.2658
f000950527a6feb6f5504552050f4dd0caaf69599fe14300,0.2659
d8071a739aa75a3b9efd87fa941d24e5bd7782e1b8918bd4,0.266
59b38c56de383683593d9d0f55c0e59df01fd3161a181839,0.2661
d8071a739aa75a3b2b9036bef83c1d23da8f9655ef2ddfbf,0.2662
516ab81418ed215d9d372664d244c3e6513e7a00bc689949,0.2663
8f19388cfd6e2b9c3aa6b9ff4ea0a06eb1144ace3cd94d27,0.2664
ed38190adf12fceb278fba9a9863134d00faa5657ed96ff5,0.2665
f000950527a6feb663d535abde6b918e5509874604aa122d,0.2666
f000950527a6feb60969951da76699c6d964f7ce431a6d07,0.2667
516ab81418ed215de4e18d4b335a323f72db8ac17b232de3,0.2668
f000950527a6feb678ae090351d6d7205c11d82a5271a534,0.2669
f000950527a6feb6298ff26f66eb3b04f12f7ce37f26e084,0.267
4a8fc4f3fb4d8a0fac772ebed5714a58abf83518fefc3dec,0.2671
e9f7b28ec10e0470754bd6bd5daaf2797102e24eefb30538,0.2672
f000950527a6feb685ef34bc3c72e161c41effdf7168e750,0.2673
47e3664e12f3ce749433b372ccef915832aa3d9d20f43f3f,0.2674
f000950527a6feb6f8a07503298bf64e1b75bd76a358f187,0.2675
d8071a739aa75a3bf82039f990919fe155a60ad953e66879,0.2676
516ab81418ed215d9e64fc04112c19812e1347a3f1ae17ca,0.2677
beb4aaaa89e0a0aeb104b966b9fb2b69337229efd7d3ce79,0.2678
f000950527a6feb64c8668d7f806f45aa57466c1eb938734,0.2679
f000950527a6feb67d7ee83f4af245839866957b2d7eb3d8,0.268
f000950527a6feb6721030c70949be86e40aabff62ce1118,0.2681
f000950527a6feb69dfa09978eca53f569bec6a00383cdb2,0.2682
8f19388cfd6e2b9c3f947a9d3b86e971421f1b2e8ea34b72,0.2683
516ab81418ed215d6e6ecb1b923369661888a39fee5568f8,0.2684
516ab81418ed215d4a82edfea9b4ea4d122a220c1e979c95,0.2685
290bb16967b948550acdacb4d51d0f12c3cb0b7f1307cf15,0.2686
da8691b210adb3f63df8cfbe0a8c48daa304839979683508,0.2687
f000950527a6feb6f6c0ce27ee45cf9a21d8d05931dc256e,0.2688
f1c1045b13d18329e9d9ae11e8b2c9f497075d40e4cf8569,0.2689
f000950527a6feb6f46662025d79b58987644481ee60df25,0.269
4a8fc4f3fb4d8a0f74c1beb5bbec1b2e18c69854e7e3cd8f,0.2691
516ab81418ed215d4c3f4cd84c2d14e4149a4292fbe5eda0,0.2692
ed38190adf12fceb6d0116e3eb1b6aa5bd629ddaa3fa1403,0.2693
d8071a739aa75a3b09bcc8a84c336669427b219540c2737f,0.2694
f000950527a6feb621066ba8ac55dbd015fa9988788875d0,0.2695
755db3b5c5f74eb483197bc9b0a7dc26352cb0fbacf697fb,0.2696
9c7fa510616a6830ef73448d8b38313814af3248af1a79f5,0.2697
f1c1045b13d18329da2500bf67521f7faaaca3fd7b03b5c4,0.2698
f000950527a6feb6abc26d1d3b17cd95c6db39c05e041a3b,0.2699
e9f7b28ec10e0470fe0e81c2110615723aa364c7c78a9e3c,0.27
f000950527a6feb618108ada05d861a70e84933632f35c3a,0.2701
f1c1045b13d18329cbc65a893ba2f1b84a82553e48c59755,0.2702
755db3b5c5f74eb447e7737fa2eb815bcf7fccde99f08124,0.2703
f000950527a6feb68bfd4bea2542528d5c680ab0c989b1e9,0.2704
47645761dc56bb8c0fed8ae88325db802abcc05f3995fa03,0.2705
da8691b210adb3f65f16952c0798f6271a99b0cf5067db89,0.2706
beb4aaaa89e0a0ae22af65cf3ce851798e1481eaa78a4651,0.2707
f000950527a6feb65db2210afcdb0ecb61dfc6c7ec410ec1,0.2708
e9f7b28ec10e04708c0e4f7277b99b6a8e0af0d628749630,0.2709
e9f7b28ec10e0470a8ecb6b54acd0d6ff1d5ad0e0e9d0ece,0.271
743e550a617316d509172103c520d7c9c0d8dc85adb7f6ba,0.2711
f000950527a6feb6fc9007e8886f8e03fc5af437d3b13b3d,0.2712
d8071a739aa75a3b905a8583ef8ec9c7f472bbd4ef326e9a,0.2713
da8691b210adb3f675004b0b90593872b557a54e46acb1b6,0.2714
f000950527a6feb63a0852bda231ec2733d701a564e5740f,0.2715
f1c1045b13d18329af2fd3871943e26e33efb219661f2a29,0.2716
4a8fc4f3fb4d8a0f91210c8ce0d12be8842699d998709f5f,0.2717
beb4aaaa89e0a0ae06681e812e7e0f5f04ff57a66ef9172e,0.2718
beb4aaaa89e0a0ae9a72a7ef42c9d51a9d26bcd59eeb89e2,0.2719
755db3b5c5f74eb4b21cbe9cbcbe1ef325163832b257259c,0.272
e9f7b28ec10e0470d79db41965dee8f2f7d3e5dba3763d63,0.2721
743e550a617316d5b30bcf2df06e8dccdef100ece937c472,0.2722
f000950527a6feb67de4be9ea8263f625e98ae0a80cf8878,0.2723
4a8fc4f3fb4d8a0fd1e1425430a8f89fa1a76d336cae69d8,0.2724
f1c1045b13d18329ff27ab52ea9416ef1edff1f3e121cc83,0.2725
f000950527a6feb63f721f741716a0dc028df926550c975e,0.2726
516ab81418ed215d3843a3c1e8563560fe69f44cdf705947,0.2727
f000950527a6feb6ec1bb9b8905fdc0ec1ece4aced64d5db,0.2728
8f19388cfd6e2b9cb1e1a1fd167fd1e731a324b37a0168b8,0.2729
f000950527a6feb64183525a363e26511b033af45663e883,0.273
beb4aaaa89e0a0ae51259663a94b9265fd8423ce061cce8d,0.2731
4a8fc4f3fb4d8a0f195e4ac919bdfa93e1442028a2d191fa,0.2732
f1c1045b13d183292bdeae83a8643e31d087597f85dcb19f,0.2733
f000950527a6feb688e1ae65662b95385dd0a54968229c0c,0.2734
d8071a739aa75a3bafa8adae56e33f8d14a66113a25e4aa7,0.2735
d8071a739aa75a3b0e8a94df7b316456c8dc241cd4dbe6b0,0.2736
da8691b210adb3f65d9dbeeb42ed4a543db8d0efd3a06535,0.2737
59b38c56de3836839f8b58ccd89a5319e73a33cc8bedec3e,0.2738
d8071a739aa75a3b7f5f49fde360da7023d34e92f5a7d146,0.2739
59b38c56de38368342033c82dd73c0b6513266724b4db659,0.274
4a8fc4f3fb4d8a0f9d0d5299481c3ac9efc8e5fea9b97b72,0.2741
e9f7b28ec10e0470aee61c1e3668aa9e7b117a12f20f0e35,0.2742
59b38c56de38368300792e7d669c765271b98362cb6a25cd,0.2743
f000950527a6feb6207a915b8a63bf44d75256490500b1b6,0.2744
9c7fa510616a6830b1f39f60046c57cf3853f2638c34c4c3,0.2745
f000950527a6feb65010a24fa89048d7f0f91f7480baf8f7,0.2746
f000950527a6feb60fbb15c44cfe4d234ee545d26d382518,0.2747
59b38c56de38368370a24e92f88601fb6f6c18ce56e6a469,0.2748
516ab81418ed215d5935fce0ba661aa49ac7dc822e8a69f3,0.2749
d8071a739aa75a3beb32282046708f2a2b7be5c9c651e994,0.275
da8691b210adb3f6aef7f82ff03bded18841fd7b1b405451,0.2751
516ab81418ed215d15937267110f030c3bf38bf00c6944f3,0.2752
d8071a739aa75a3b2651c7cb5e8f93760f8714e1ccce9fe8,0.2753
47e3664e12f3ce74d92d5f5089e87cadc1b98a336d4cdd67,0.2754
